text,label
NBA Suspends Artest for Rest of Season (AP) AP,sport
"Netherlands Buys Gas Pipes From Exxon, Shell Venture (Update2) The Netherlands, Europe #39;s No.",business
"Japan risks damaging China relations with Lee visa The decision, which prompted an immediate protest from",politics
"Deutsche Bank, Weisel to Pay \$100 Mln to End Probe (Update2) Deutsche Bank AG and Thomas",business
"Japan struggles to identify body found in Iraq as civilian hostage &lt;b&gt;...&lt;/b&gt; By Natalie Obiko Pearson,",politics
FRANCE/JAPAN: Carrefour mulls sale of Japanese stores,business
Virgin Making Mark Among Mobile Services  NEW YORK (Reuters),tech
"Watchdog to clear Global chairman Gary Winnick, the former chairman of Global Crossing, is to be",business
Death Watch (Forbes.com) Forbes.com,business
Atlanta Named Third Most Dangerous City A Kansas company #39;s yearly ranking based on crime statistics,business
Aussies to target Vaughan AUSTRALIA will aim a pre-emptive Ashes strike at misfiring England captain Michael,sport
Mystery from the deep creates elongated puzzle Protorosaurs are a group of carnivorous (meat-eating) reptiles who,tech
"Barrichello #39;s Chinese banquet RUBENS Barrichello celebrated his second victory in a row yesterday, winning the",sport
"Firefox, Google and Web Search Mozilla Firefox has Google, Yahoo and other search tools baked in,",tech
Gay Marriage Issue Motivates Conservatives (AP) AP,politics
Judge Indicts Chile's Ex-Dictator Pinochet (AP) AP,politics
"RIAA files new round of P2P lawsuits com November 18, 2004, 1:03 PM PT.",tech
Wenger still considering options Arsenal boss Arsene Wenger revealed that he is still weighing up whether,sport
"Update 1: Beazer Homes #39; Profit Soars on New Homes Beazer Homes USA Inc., a homebuilder",business
Frayed Nerves and Aftershocks Create Panic in Southern Asia Three aftershocks ultimately led to officials in,tech
Mondavi to sell off luxury wine brands In the latest act of Napa Valley #39;s continuing,business
"** For the latest news, please refresh this page regularly ** Jesus Chavez: quot;I am getting",sport
Sports: Red Sox 9 Cardinals 7 after 7 innings BOSTON Boston has scored twice in the,sport
Tough Quarter for Circuit City Circuit City (CC:NYSE,business
"Dravid falls for 160; India 413/7 Chittagong, Dec.",sport
Apple criticised for download costs Apple computer is facing an inquiry by the Office of Fair,tech
"HP Unveils Cavalcade of Consumer Products First TVs, new printers, long-lasting inks, and projectors are targeted",tech
Clemens Ready to Make History for Astros  HOUSTON (Reuters),sport
"MBIA Gets Subpoenas from SEC, Spitzer  NEW YORK (Reuters)",business
"Don't slit your wrists over election, Michael Moore urges Democrats (AFP) AFP",politics
"RIM profits soar to \$70.6M (US) in Q2 WATERLOO, Ont.",business
"Haiti Storm Death Toll Could Reach 2,000 GONAIVES, Haiti",politics
"PeopleSoft cans CEO Conway, appoints founder Duffield On Friday, PeopleSoft announced the Board of Directors #39;",business
Robbo focused on fight ahead As well as taking part in the Uefa Cup,sport
All the new Media Center PCs Bill Gates is giving his big speech right now at,tech
No. 18 Alabama Beats W. Carolina 97-66 (AP) AP,sport
Telescope Can See a Future A 20-year battle with environmentalists and others over placing a powerful,tech
#39;Halo 2 #39; clears \$125 million in first day Microsoft beat even its own heady expectations,tech
Nokia taps Coke exec to refresh brands The hope is that Keith Pardy will put some,tech
Murtagh a stickler for success Northeastern field hockey coach Cheryl Murtagh doesn't want the glare of,sport
Coast Guard Tries To Contain 20-Mile Oil Slick PHILADELPHIA -- The US Coast Guard has deployed,sport
Arsenal cruise into knockout stage Arsenal have cruised into the knockout stage of the Champions League,sport
Backman Exits Mets' Managerial Hunt (AP) AP,sport
1st US-Vietnam Flight in 30yrs Symbol of Closer Ties  WASHINGTON (Reuters),politics
Schwarzenegger Aide Outlines Fuel Plans (AP) AP,tech
"Iraq Dogs Blair as Party Conference Starts  BRIGHTON, England (Reuters)",politics
"Bears hold on for 28-27 win For a memorable moment, Oregon senior wide receiver Keith Allen",sport
"India to benefit from FDI flows, says UNCTAD report UNI New Delhi Sept 22: India is",business
Pressure over Iraq troop movement The government faces pressure over plans to send UK troops to,politics
Texas a step ahead of Utah in polls Texas bumped Utah from the coveted No.,sport
"In Brief: Bowstreet unveils pre-packaged portal offerings Bowstreet this week launched its Enterprise Portal Solutions, a",tech
"China aims at high-standard 2008 Olympics: President Hu Chinese President Hu Jintao met with Jacques Rogge,",sport
"MLB, Angelos Talk MLB officials and Orioles owner Peter Angelos are set to continue negotiations that",sport
Cards rout LA 8-3 in opener St.,sport
Microsoft called back to court over Novell settlement The judge overseeing the software giant #39;s appeal,business
"Northrop, Boeing consider teaming on manned space vehicle Northrop Grumman Corp.",tech
GOP Convention Delegation More Diverse (AP) AP,politics
"Blair Sees England's Cozy Pubs as a Smoke-Free Zone By time-hallowed tradition, the English pub evokes",politics
Brazil Tribe Has Great Excuse for Poor Math Skills (Reuters) Reuters,tech
Greenspan Warns on Baby Boomer Benefits Federal Reserve Chairman Alan Greenspan said Friday that the country,business
ConocoPhillips may buy up to 25 of Russia #39;s Lukoil US oil major ConocoPhillips is seeking,business
"Slain filmmaker Theo van Gogh:  #39;a champion of free speech #39; AMSTERDAM, Nov 2 (AFP)",politics
We #39;ll telecast Australia Tests The Indian cricket board Monday told the Supreme Court it would,sport
Aus beat Kiwis by 17 runs Australia have won the 2nd one dayer against New Zealand,sport
New Technology Estimates Fast-Food Demand at Restaurants By CHARLES SHEEHAN PITTSBURGH (AP) -- Do you want,tech
Percival Signs 2-year deal with Tigers Just a few days after the start of the free,sport
Unbeaten Cavaliers a big test for  #39;Noles TALLAHASSEE,sport
Supply worries lift oil near \$50 US new yorkCrude oil futures rose to almost \$50 (US),business
Musharraf's Peace Plea Gets Cool Reception  NEW DELHI/ISLAMABAD (Reuters),politics
Defense Delivers Badgers an Upset Scott Starks returned a Purdue fumble 40 yards for a touchdown,sport
Aragones slur on file The Spanish Football Association has opened a disciplinary file against Luis Aragones,sport
"UPS to buy out China partner SHANGHAI United Parcel Service, the world #39;s biggest express courier,",business
Update 1: Regulators Ask Prosecutors to Probe UFJ Financial regulators on Thursday asked prosecutors to investigate,politics
Yikes!,tech
Gibbs Admires Well-Grounded Ravens Offense When Washington Redskins Coach Joe Gibbs and his staff watch the,sport
"Soldering Surprise on the Space Station There's nothing routine about working in space, as astronaut Mike",tech
Seattle Storm Wins WNBA Title Over Sun (AP) AP,sport
"Ex-NASA Worker Charged for Faking Exams ORLANDO, Fla. Oct. 8, 2004",tech
Professional Economists: The Economy is Safer in Kerry's Hands The Economist is currently reporting the results,tech
Pixar's Mr.,tech
World Briefings GULF MINISTERS WANT SYRIA OUT OF LEBANON Gulf state ministers urged Syria to respect,politics
MP calls for release of old school pal North-west Norfolk MP Henry Bellingham has called for,politics
Manitoba RCMP investigating whether convicted pedophile committed more crimes (Canadian Press) Canadian Press,politics
"NFL, ABC Cover Their Butts Hoping to avoid a repeat of Janet Jackson #39;s infamous wardrobe",sport
"Science teacher receives award Linda Coyle, a science teacher at Mountain Trail Middle School in the",tech
Padres Clobber Cardinals 7-3 SAN DIEGO,politics
Lower Your Window Shades.,business
"Tokyo Stocks Slip, Dollar Higher (AP) AP",politics
Tennis: Serena Williams Reaches Finals of China Open Top seed Serena Williams of the United States,sport
Pitcairn sex abuse verdicts due this week (AFP) AFP,politics
India and Pakistan notch up first hockey wins (Reuters) Reuters,politics
Virgin Announces Plans for Space Service British entrepreneur Richard Branson said Monday that his Virgin company,tech
W3C highlights Mobile Web Initiative at workshop Group seeks to make Web access for mobile device,tech
Eight killed in Baghdad blasts Security personnel carry a victim of one of two bomb attacks,politics
Financial Warning Sounded on Fannie Mae A long running regulatory examination of Fannie Mae has found,business
Missouri's Season of Hope Disappears (AP) AP,sport
US tobacco firms set for trial A \$280bn (156bn) government lawsuit against the largest cigarette manufacturers,politics
Federal Regulators Find Problems at 4 Big Auditors The new regulatory body for the auditing industry,business
Oil Sets New Highs on Winter Fuel Worries  LONDON (Reuters),business
"IBM in Major RFID Expansion IBM (Quote, Chart) said it would spend a quarter of a",tech
Bin Laden's trail gone cold: Musharraf (AFP) AFP,politics
16 Killed in Venezuelan Plane Crash A Venezuelan military plane crashed in a mountainous region near,politics
Dolphins DT Larry Chester Out for Season (AP) AP,sport
"China landslide kills 23, rescue work halted (Reuters) Reuters",politics
Iran says will give response on nuclear deal soon TEHERAN,politics
Real Madrid advances in Champions League It was an important win for Real Madrid in Rome,sport
"Speakers debate RFID benefits, challenges BALTIMORE",tech
Report: 7-Year-Old Boy Kidnapped in Iraq (AP) AP,politics
Online Music Site Settles Copyright Suit The operators of a Spanish-based Web site that sold music,tech
Ask Matt Q: How will Microsoft #39;s decision to get into the downloadable music business affect,tech
Scientists Create Engineered 'Marathon Mice' Researchers on Monday unveiled genetically engineered mice that can run farther,tech
Apec pushes for free trade boost Leaders of 21 Asia-Pacific states pledge to bolster anti-terrorism measures,business
Mondavi Posts Loss After Restructuring The Robert Mondavi Corp.,business
Oil prices drop sharply to \$42US per barrel in spite of Iraqi &lt;b&gt;...&lt;/b&gt; Oil prices dropped,business
LSU-Auburn Rivalry Could Get New Chapter (AP) AP,sport
"Nortel to Cut 3,500 Jobs to Boost Profit &lt;p&gt;&lt;/p&gt;&lt;p&gt; OTTAWA (Reuters)",tech
Shareholders Love a Little Hostility There's yet another hostile takeover in the tech sector's works.,business
Oil Price Drop Fuels Europe Stocks Gains (Reuters) Reuters,business
Veritas to Buy E-Mail Company KVault Veritas Software Corp.,tech
"Sports: Gannon out at least six weeks ALAMEDA, Calif.",sport
China offers US firms opportunities but must protect copyright: US official (AFP) AFP,politics
"Dollar Slumps Broadly, More Losses Seen  NEW YORK (Reuters)",business
#39;Prompt action #39; needed in Darfur United Nations head Kofi Annan has urged the Security Council,politics
"Mercosur Leaders Meet, Assess Trade Bloc A decade after Argentina, Brazil, Paraguay and Uruguay sealed a",politics
"Tressel Trailed by Allegations Oh, if only the biggest problems in Columbus, Ohio, were how the",sport
"Ferrero leads Spanish slump in Madrid Holder Juan Carlos Ferrero has suffered a 6-3, 6-1 setback",sport
US #39;To Radio Tag Drug Bottles #39; Millions of medicine bottles will be fitted with tiny,tech
Malaysia Airlines Herald Sun Tour of Provincial Victoria,sport
Japan quake kills 18 Dozens of aftershocks have shaken northern Japan on Sunday after the country,politics
"Australia firm after Jakarta bomb \Australia says it will not be cowed by terrorism, after a",politics
"Sci/Tech ; Battle to control Internet songs heats up Sci/Tech News, New York",tech
Iran to attend Iraq poll meeting Iran says it will take part in a US-sponsored conference,politics
Fancy moves on gridiron Call it Moving On week.,sport
"AOL, RSA, VeriSign push authentication services SEPTEMBER 21, 2004 (IDG NEWS SERVICE)",tech
Google your personal computer Do you love Google?,tech
National Semiconductor to Sell Unit National Semiconductor Corp.,business
