text,label,source
italy 8-38 wales wales secured their first away win in the rbs six nations for nearly,sport,bbc
sculthorpe wants lions captaincy paul sculthorpe has admitted he would love to succeed andy farrell as,sport,bbc
jobs go at oracle after takeover oracle has announced it is cutting about 5 000 jobs,business,bbc
turkey turns on the economic charm three years after a gruelling economic crisis turkey has dressed,business,bbc
federer claims dubai crown world number one roger federer added the dubai championship trophy to his,sport,bbc
laura ashley chief stepping down laura ashley is parting company with its chief executive ainum mohd-saaid.,business,bbc
hingis to make unexpected return martina hingis makes her return to competitve tennis after two years,sport,bbc
straw praises kashmir moves the uk has welcomed the decision by india and pakistan to open,politics,bbc
clarke defends terror detentions the home secretary has defended his decision not to release foreign terror,politics,bbc
fuming robinson blasts officials england coach andy robinson insisted he was livid after his side were,sport,bbc
police urge pub closure power new powers are needed to close disorderly pubs bars and clubs,politics,bbc
mcclaren eyes uefa cup top spot steve mcclaren wants his middlesbrough team to win their uefa,sport,bbc
unilever shake up as profit slips anglo-dutch consumer goods giant unilever is to merge its two,business,bbc
german growth goes into reverse germany s economy shrank 0.2% in the last three months of,business,bbc
jarvis sells tube stake to spain shares in engineering group jarvis have soared more than 16%,business,bbc
eu to probe alitalia state aid the european commission has officially launched an in-depth investigation into,business,bbc
labour mp praises tory campaign the conservatives have been a lot smarter in the way they,politics,bbc
online commons to spark debate online communities set up by the uk government could encourage public,tech,bbc
kennedy calls for iraq exit plans tony blair should set out a proper exit strategy from,politics,bbc
economy focus for election battle britain s economic future will be at the heart of labour,politics,bbc
napster offers rented music to go music downloading for those that have rejected the free peer,tech,bbc
multi-purpose tv aids india two-thirds of the world s population 4 billion people live on $2,tech,bbc
benitez issues warning to gerrard liverpool manager rafael benitez has ordered captain steven gerrard not to,sport,bbc
dvd copy protection strengthened dvds will be harder to copy thanks to new anti-piracy measures devised,tech,bbc
us cyber security chief resigns the man making sure us computer networks are safe and secure,tech,bbc
england s defensive crisis grows england s defensive worries have deepened following the withdrawal of tottenham,sport,bbc
farrell saga to drag on - lindsay wigan chairman maurice lindsay says he does not expect,sport,bbc
ibm puts cash behind linux push ibm is spending $100m (£52m) over the next three years,tech,bbc
guantanamo four questioned the four britons freed from us custody in guantanamo bay are expected to,politics,bbc
renault boss hails great year strong sales outside western europe helped renault boost its profits by,business,bbc
hearts 2-1 livingston hearts wrapped up their scottish cup quarter-final tie against livingston with two goals,sport,bbc
reds sink 10-man magpies titus bramble s own goal put liverpool on the comeback trail as,sport,bbc
lib dems unveil election slogan the liberal democrats will present themselves as the real alternative in,politics,bbc
bond game fails to shake or stir for gaming fans the word goldeneye evokes excited memories,tech,bbc
bid to cut court witness stress new targets to reduce the stress to victims and witnesses,politics,bbc
candidate resigns over bnp link a prospective candidate for the uk independence party (ukip) has resigned,politics,bbc
china keeps tight rein on credit china s efforts to stop the economy from overheating by,business,bbc
vouchers to cut winter deaths pensioners are being promised energy savings by the liberal democrats as,politics,bbc
nasdaq planning $100m share sale the owner of the technology-dominated nasdaq stock index plans to sell,business,bbc
kelly trails new discipline power teachers could get more powers to remove unruly pupils from classes,politics,bbc
scrum-half williams rejoins bath bath have signed their former scrum-half andy williams on a short-term deal,sport,bbc
aids and climate top davos agenda climate change and the fight against aids are leading the,business,bbc
stam spices up man utd encounter ac milan defender jaap stam says manchester united know they,sport,bbc
labour s cunningham to stand down veteran labour mp and former cabinet minister jack cunningham has,politics,bbc
anelka eyes man city departure striker nicolas anelka reportedly wants to leave manchester city in search,sport,bbc
lions blow to world cup winners british and irish lions coach clive woodward says he is,sport,bbc
uk broadband gets speed injection broadband s rapid rise continues apace as speeds gear up a,tech,bbc
us regulator to rule on pain drug us food and drug regulators will decide on friday,business,bbc
hodgson shoulders england blame fly-half charlie hodgson admitted his wayward kicking played a big part in,sport,bbc
rangers seal old firm win goals from gregory vignal and nacho novo gave rangers a scrappy,sport,bbc
mcilroy continues winning streak james mcilroy stormed to his second international victory in less than a,sport,bbc
house prices suffer festive fall uk house prices fell 0.7% in december according to figures from,business,bbc
mg rover china tie-up delayed mg rover s proposed tie-up with china s top carmaker has,business,bbc
